category	identity	source	target	compact_policy
Monster	Housefly Nom	Blowfly Card	丽蝇卡片	english-on-hold
Monster	Housefly Nom	Blowfly Pet	沼翼宠物	english-on-hold
Monster	Ice	Ice	冰	english-on-hold
Monster	Ice	Ice Card	冰卡片	english-on-hold
Monster	Ice Bear A	Ice Bear	冰熊	english-on-hold
Monster	Ice Bear A	Ice Bear Card	冰熊卡片	english-on-hold
Monster	Ice Bear B	Festive Bear	节日熊	english-on-hold
Monster	Ice Bear B	Festive Bear Card	节日熊卡片	english-on-hold
Monster	Ice Cube A	Ice Golem	寒冰魔像	english-on-hold
Monster	Ice Cube A	Ice Golem Card	寒冰魔像卡片	english-on-hold
Monster	Ice Cube B	Shadow Golem	暗影魔像	english-on-hold
Monster	Ice Cube B	Shadow Golem Card	暗影魔像卡片	english-on-hold
Monster	Ice Mage	Ice Mage	冰法师	english-on-hold
Monster	Ice Mage	Ice Mage Card	冰法师卡片	english-on-hold
Monster	Ice Starflake A	Starflake	星片	english-on-hold
Monster	Ice Starflake A	Starflake Card	星片卡片	english-on-hold
Monster	Ice Starflake B	Vanilla Ice	香草冰	english-on-hold
Monster	Ice Starflake B	Vanilla Ice Card	香草冰卡片	english-on-hold
Monster	Ice Starflake C	Shadow Ice	暗影冰	english-on-hold
Monster	Ice Starflake C	Shadow Ice Card	暗影冰卡片	english-on-hold
Monster	Icicle	Icicle	冰柱	english-on-hold
Monster	Icicle	Icicle Card	冰柱卡片	english-on-hold
Monster	Icicle	Icicle Pet	冰柱宠物	english-on-hold
Monster	Imp Demon	Imp	小鬼	english-on-hold
Monster	Imp Demon	Imp Card	小鬼卡片	english-on-hold
Monster	Imp Devil	Demon Lord	魔王	english-on-hold
Monster	Imp Devil	Demon Lord Card	魔王卡片	english-on-hold
Monster	Imp Devil	Imp Devil	魔王	english-on-hold
Monster	Imp Mischief	Gremlin	小恶魔	english-on-hold
Monster	Imp Mischief	Gremlin Card	小恶魔卡片	english-on-hold
Monster	Imp Mischief	Gremlin Pet	火焰小恶魔宠物	english-on-hold
Monster	Jellyfish Robot	Stormjelly	风暴水母	english-on-hold
Monster	Jellyfish Robot	Stormjelly Card	风暴水母卡片	english-on-hold
Monster	Jellyfish Robot	Stormjelly Pet	风暴水母宠物	english-on-hold
Monster	Love Heart	Cupid	丘比特	english-on-hold
Monster	Love Heart	Cupid Card	丘比特卡片	english-on-hold
Monster	Lurker	Lurker	潜伏者	english-on-hold
Monster	Lurker	Lurker Card	潜伏者卡片	english-on-hold
Monster	Lurker	Lurker Pet	诡异爬虫宠物	english-on-hold
Monster	Mega Ice Golem	Ice Titan	冰泰坦	english-on-hold
Monster	Mega Ice Golem	Ice Titan Card	冰泰坦卡片	english-on-hold
Monster	Mega Ice Golem	Mega Ice Golem	冰泰坦	english-on-hold
Monster	Metal Robot	Metal Robot	金属机器人	english-on-hold
Monster	Metal Robot	Metal Robot Card	金属机器人卡片	english-on-hold
Monster	Mimic Barrel	Barrel Mimic	木桶拟态怪	english-on-hold
Monster	Mimic Barrel	Barrel Mimic Card	木桶拟态怪卡片	english-on-hold
Monster	Mimic Barrel	Barrel Mimic Pet	木桶拟态怪宠物	english-on-hold
Monster	Mimic Book	Book Mimic	书本拟态怪	english-on-hold
Monster	Mimic Book	Book Mimic Card	书本拟态怪卡片	english-on-hold
Monster	Mimic Book	Book Mimic Pet	伪魔典宠物	english-on-hold
Monster	Mimic Candle	Candle Mimic	蜡烛拟态怪	english-on-hold
Monster	Mimic Candle	Candle Mimic Card	蜡烛拟态怪卡片	english-on-hold
Monster	Mimic Candle	Candle Mimic Pet	维克特拉普宠物	english-on-hold
Monster	Mimic Living Trap	Trap Mimic	陷阱拟态怪	english-on-hold
Monster	Mimic Living Trap	Trap Mimic Card	陷阱拟态怪卡片	english-on-hold
Monster	Mimic Living Trap	Trap Mimic Pet	安全陷阱宠物	english-on-hold
Monster	Mimic Sword	Sword Mimic	剑之拟态怪	english-on-hold
Monster	Mimic Sword	Sword Mimic Card	剑之拟态怪卡片	english-on-hold
Monster	Mimic Sword	Sword Mimic Pet	利刃拟态怪宠物	english-on-hold
Monster	Mimic Treasure Chest	Chest Mimic	宝箱拟态怪	english-on-hold
Monster	Mimic Treasure Chest	Chest Mimic Card	宝箱拟态怪卡片	english-on-hold
Monster	Mimic Treasure Chest	Chest Mimic Pet	宝箱拟态怪宠物	english-on-hold
Monster	Mini Ice Bear A	Ice Baby	寒冰幼体	english-on-hold
Monster	Mini Ice Bear A	Ice Baby Card	寒冰幼体卡片	english-on-hold
Monster	Mini Ice Bear B	Festive Baby	节日宝贝	english-on-hold
Monster	Mini Ice Bear B	Festive Baby Card	节日宝贝卡片	english-on-hold
Monster	Mini Ice Cube A	Ice Cube	冰块	english-on-hold
Monster	Mini Ice Cube A	Ice Cube Card	冰块卡片	english-on-hold
Monster	Mini Ice Cube B	Shadow Cube	暗影方块	english-on-hold
Monster	Mini Ice Cube B	Shadow Cube Card	暗影方块卡片	english-on-hold
Monster	Mole Rat	Mole	鼹鼠	english-on-hold
Monster	Mole Rat	Mole Card	鼹鼠卡片	english-on-hold
Monster	Mole Rat King	Dire Mole	凶暴鼹鼠	english-on-hold
Monster	Mole Rat King	Dire Mole Card	凶暴鼹鼠卡片	english-on-hold
Monster	Monster Bat	Nightwing	夜翼	english-on-hold
Monster	Monster Bat	Nightwing Card	夜翼卡片	english-on-hold
Monster	Monster Bat	Nightwing Pet	膨胀之翼宠物	english-on-hold
Monster	Monster Bat King	Nightlord	夜王	english-on-hold
Monster	Monster Bat King	Nightlord Card	夜王卡片	english-on-hold
Monster	Mosquito Bug	Gnat	小飞虫	english-on-hold
Monster	Mosquito Bug	Gnat Card	小飞虫卡片	english-on-hold
Monster	Mosquito Pester	Mosquito	蚊子	english-on-hold
Monster	Mosquito Pester	Mosquito Card	蚊子卡片	english-on-hold
Monster	Mosquito Pester	Mosquito Pet	嗡咬虫宠物	english-on-hold
Monster	Mosquito Stinger	Bloodsucker	吸血虫	english-on-hold
Monster	Mosquito Stinger	Bloodsucker Card	吸血虫卡片	english-on-hold
Monster	Moth Celestial	Celestial Moth	星界飞蛾	english-on-hold
Monster	Moth Celestial	Celestial Moth Card	星界飞蛾卡片	english-on-hold
Monster	Moth Luna	Luna Moth	月神蛾	english-on-hold
Monster	Moth Luna	Luna Moth Card	月神蛾卡片	english-on-hold
Monster	Moth Moon	Moon Moth	月蛾	english-on-hold
Monster	Moth Moon	Moon Moth Card	月蛾卡片	english-on-hold
Monster	Moth Moon	Moon Moth Pet	月面蛾宠物	english-on-hold
Monster	Mushroom	Mushroom	蘑菇	english-on-hold
Monster	Mushroom	Shroom	蘑菇	english-on-hold
Monster	Mushroom	Shroom Card	蘑菇卡片	english-on-hold
Monster	Mushroom	Shroom Pet	卡普金宠物	english-on-hold
Monster	Nexus Robot	Nexus Robot	中枢机器人	english-on-hold
Monster	Nexus Robot	Nexus Robot Card	中枢机器人卡片	english-on-hold
Monster	Nightmare	Apparition	幽魂	english-on-hold
Monster	Nightmare	Apparition Card	幽魂卡片	english-on-hold
Monster	NightmareAcolyte	Umbral Acolyte	幽影侍祭	english-on-hold
Monster	NightmareAcolyte	Umbral Acolyte Card	幽影侍祭卡片	english-on-hold
Monster	NightmareBerserker	Umbral Berserker	幽影狂战士	english-on-hold
Monster	NightmareBerserker	Umbral Berserker Card	幽影狂战士卡片	english-on-hold
Monster	NightmareBerserkerBoss	Echo Berserker	回声狂战士	english-on-hold
Monster	NightmareBerserkerBoss	Echo Berserker Card	回声狂战士卡片	english-on-hold
Monster	NightmareGunslinger	Umbral Gunslinger	幽影枪手	english-on-hold
Monster	NightmareGunslinger	Umbral Gunslinger Card	幽影枪手卡片	english-on-hold
Monster	NightmareGunslingerBoss	Echo Gunslinger	回声枪手	english-on-hold
Monster	NightmareGunslingerBoss	Echo Gunslinger Card	回声枪手卡片	english-on-hold
Monster	NightmareKnight	Umbral Knight	幽影骑士	english-on-hold
Monster	NightmareKnight	Umbral Knight Card	幽影骑士卡片	english-on-hold
Monster	NightmareMage	Umbral Mage	幽影法师	english-on-hold
Monster	NightmareMage	Umbral Mage Card	幽影法师卡片	english-on-hold
Monster	NightmareNecromancer	Umbral Necromancer	幽影死灵法师	english-on-hold
Monster	NightmareNecromancer	Umbral Necromancer Card	幽影死灵法师卡片	english-on-hold
Monster	NightmareNecromancerBoss	Echo Necromancer	回声死灵法师	english-on-hold
Monster	NightmareNecromancerBoss	Echo Necromancer Card	回声死灵法师卡片	english-on-hold
Monster	NightmarePaladin	Umbral Paladin	幽影圣骑士	english-on-hold
Monster	NightmarePaladin	Umbral Paladin Card	幽影圣骑士卡片	english-on-hold
Monster	NightmarePaladinBoss	Echo Paladin	回声圣骑士	english-on-hold
Monster	NightmarePaladinBoss	Echo Paladin Card	回声圣骑士卡片	english-on-hold
Monster	NightmarePriest	Umbral Priest	幽影牧师	english-on-hold
Monster	NightmarePriest	Umbral Priest Card	幽影牧师卡片	english-on-hold
Monster	NightmarePriestBoss	Echo Priest	回声牧师	english-on-hold
Monster	NightmarePriestBoss	Echo Priest Card	回声牧师卡片	english-on-hold
Monster	NightmareRogue	Umbral Rogue	幽影盗贼	english-on-hold
Monster	NightmareRogue	Umbral Rogue Card	幽影盗贼卡片	english-on-hold
Monster	NightmareScout	Umbral Scout	幽影斥候	english-on-hold
Monster	NightmareScout	Umbral Scout Card	幽影斥候卡片	english-on-hold
Monster	NightmareShadow	Curse Manifestation	诅咒化身	english-on-hold
Monster	NightmareShadow	Curse Manifestation Card	诅咒化身卡片	english-on-hold
Monster	NightmareShinobi	Umbral Shinobi	幽影忍者	english-on-hold
Monster	NightmareShinobi	Umbral Shinobi Card	幽影忍者卡片	english-on-hold
Monster	NightmareShinobiBoss	Echo Shinobi	回声忍者	english-on-hold
Monster	NightmareShinobiBoss	Echo Shinobi Card	回声忍者卡片	english-on-hold
Monster	NightmareSummoner	Umbral Summoner	幽影召唤师	english-on-hold
Monster	NightmareSummoner	Umbral Summoner Card	幽影召唤师卡片	english-on-hold
Monster	NightmareWarrior	Umbral Warrior	幽影战士	english-on-hold
Monster	NightmareWarrior	Umbral Warrior Card	幽影战士卡片	english-on-hold
Monster	NightmareWizard	Umbral Wizard	幽影巫师	english-on-hold
Monster	NightmareWizard	Umbral Wizard Card	幽影巫师卡片	english-on-hold
Monster	NightmareWizardBoss	Echo Wizard	回声巫师	english-on-hold
Monster	NightmareWizardBoss	Echo Wizard Card	回声巫师卡片	english-on-hold
Monster	Nose Robot	Nose Robot	鼻子机器人	english-on-hold
Monster	Nose Robot	Nose Robot Card	鼻子机器人卡片	english-on-hold
Monster	Nozzle Robot	Nozzle Robot	喷嘴机器人	english-on-hold
Monster	Nozzle Robot	Nozzle Robot Card	喷嘴机器人卡片	english-on-hold
Monster	Nozzle Robot	Nozzle Robot Pet	S.U. 喷嘴宠物	english-on-hold
Monster	Octopus Baby Blue	Azure Squid	蔚蓝鱿鱼	english-on-hold
Monster	Octopus Baby Blue	Azure Squid Card	蔚蓝鱿鱼卡片	english-on-hold
Monster	Octopus Baby Orange	Amber Squid	琥珀鱿鱼	english-on-hold
Monster	Octopus Baby Orange	Amber Squid Card	琥珀鱿鱼卡片	english-on-hold
Monster	Octopus Baby Purple	Plum Squid	梅紫鱿鱼	english-on-hold
Monster	Octopus Baby Purple	Plum Squid Card	梅紫鱿鱼卡片	english-on-hold
Monster	Octopus King Blue	Azure Octopus	蔚蓝章鱼	english-on-hold
Monster	Octopus King Blue	Azure Octopus Card	蔚蓝章鱼卡片	english-on-hold
Monster	Octopus King Orange	Amber Octopus	琥珀章鱼	english-on-hold
Monster	Octopus King Orange	Amber Octopus Card	琥珀章鱼卡片	english-on-hold
Monster	Octopus King Purple	Violet Octopus	紫罗兰章鱼	english-on-hold
Monster	Octopus King Purple	Violet Octopus Card	紫罗兰章鱼卡片	english-on-hold
Monster	Octopus Orange	Amber Cuttlefish	琥珀墨鱼	english-on-hold
Monster	Octopus Orange	Amber Cuttlefish Card	琥珀墨鱼卡片	english-on-hold
Monster	Octopus Purple	Violet Cuttlefish	紫墨鱼	english-on-hold
Monster	Octopus Purple	Violet Cuttlefish Card	紫墨鱼卡片	english-on-hold
Monster	Octopus White	Pearl Cuttlefish	珍珠墨鱼	english-on-hold
Monster	Octopus White	Pearl Cuttlefish Card	珍珠墨鱼卡片	english-on-hold
Monster	Petal	Nautilus	鹦鹉螺	english-on-hold
Monster	Petal	Nautilus Card	鹦鹉螺卡片	english-on-hold
Monster	Phantom	Phantom	幻影	english-on-hold
Monster	Phantom	Phantom Card	幻影卡片	english-on-hold
Monster	Plant Chewer	Man-Eater	食人花	english-on-hold
Monster	Plant Chewer	Man-Eater Card	食人花卡片	english-on-hold
Monster	Plant Monster	Snapvine	噬咬藤	english-on-hold
Monster	Plant Monster	Snapvine Card	噬咬藤卡片	english-on-hold
Monster	Plant Shooter	Spitter	喷吐者	english-on-hold
Monster	Plant Shooter	Spitter Card	喷吐者卡片	english-on-hold
Monster	Plant Shooter	Spitter Pet	沼泽喷吐兽宠物	english-on-hold
Monster	Plant Worm	Vinecrawler	藤蔓爬虫	english-on-hold
Monster	Plant Worm	Vinecrawler Card	藤蔓爬虫卡片	english-on-hold
Monster	Poison Bomb	Miasma	瘴气	english-on-hold
Monster	Poison Bomb	Miasma Card	瘴气卡片	english-on-hold
Monster	Pollen	Pollen	花粉精	english-on-hold
Monster	Pollen	Pollen Card	花粉精卡片	english-on-hold
Monster	Pollen	Pollen Pet	喷嚏宠物	english-on-hold
Monster	Posy	Sea Blossom	海之花	english-on-hold
Monster	Posy	Sea Blossom Card	海之花卡片	english-on-hold
Monster	Practice Dummy	Straw Dummy	稻草假人	english-on-hold
Monster	Queen Worm	Broodmother	虫巢之母	english-on-hold
Monster	Queen Worm	Broodmother Card	虫巢之母卡片	english-on-hold
Monster	Queen Worm	Queen Worm	虫巢之母	english-on-hold
Monster	Rabbit	Rabbit	兔子	english-on-hold
Monster	Rabbit	Rabbit Card	兔子卡片	english-on-hold
Monster	Rabbit	Rabbit Pet	草甸野兔宠物	english-on-hold
Monster	Rat Dark	Sewer Rat	下水道老鼠	english-on-hold
Monster	Rat Dark	Sewer Rat Card	下水道老鼠卡片	english-on-hold
Monster	Rat Grey	Plague Rat	瘟疫鼠	english-on-hold
Monster	Rat Grey	Plague Rat Card	瘟疫鼠卡片	english-on-hold
Monster	Rat Grey	Plague Rat Pet	污秽鼠宠物	english-on-hold
Monster	Rat White	Albino Rat	白化鼠	english-on-hold
Monster	Rat White	Albino Rat Card	白化鼠卡片	english-on-hold
Monster	Razor Robot	Razor Robot	刃锋机器人	english-on-hold
Monster	Razor Robot	Razor Robot Card	刃锋机器人卡片	english-on-hold
Monster	Razor Robot	Razor Robot Pet	S.U. 刃锋单元宠物	english-on-hold
Monster	Scorpion	Scorpion	蝎子	english-on-hold
Monster	Scorpion	Scorpion Card	蝎子卡片	english-on-hold
Monster	Scorpion King	Scorpion King	蝎子王	english-on-hold
Monster	Scorpion King	Scorpion King Card	蝎子王卡片	english-on-hold
Monster	Scorpling	Scorpling	幼蝎	english-on-hold
Monster	Scorpling	Scorpling Card	幼蝎卡片	english-on-hold
Monster	Scorpling	Scorpling Pet	灼焰幼蝎宠物	english-on-hold
Monster	Seed	Seed	种子	english-on-hold
Monster	Seed	Seedling	幼苗	english-on-hold
Monster	Seed	Seedling Card	幼苗卡片	english-on-hold
Monster	Shade	Shade	暗影	english-on-hold
Monster	Shade	Shade Card	暗影卡片	english-on-hold
Monster	Shade	Shade Pet	黄昏幽灵宠物	english-on-hold
Monster	Shadow	Nightfiend	夜魔	english-on-hold
Monster	Shadow	Nightfiend Card	夜魔卡片	english-on-hold
Monster	Shadow	Shadow	暗影	english-on-hold
Monster	Shark	Bull Shark	牛鲨	english-on-hold
Monster	Shark	Bull Shark Card	牛鲨卡片	english-on-hold
Monster	Shark Baby	Sharkling	幼鲨	english-on-hold
Monster	Shark Baby	Sharkling Card	幼鲨卡片	english-on-hold
Monster	Shark Humanoid	Shark Buccaneer	鲨鱼海盗	english-on-hold
Monster	Shark Humanoid	Shark Buccaneer Card	鲨鱼海盗卡片	english-on-hold
Monster	Shell	Conch	海螺	english-on-hold
Monster	Shell	Conch Card	海螺卡片	english-on-hold
Monster	Shell	Conch Pet	谢尔伯特宠物	english-on-hold
Monster	Shell Robot	Shell Robot	壳甲机器人	english-on-hold
Monster	Shell Robot	Shell Robot Card	壳甲机器人卡片	english-on-hold
Monster	Skeleton	Skeleton	骷髅	english-on-hold
Monster	Skeleton	Skeleton Card	骷髅卡片	english-on-hold
Monster	Skeleton Giant	Skeleton Giant	骷髅巨人	english-on-hold
Monster	Skeleton Giant	Skeleton Giant Card	骷髅巨人卡片	english-on-hold
Monster	Skeleton Mage	Skeleton Mage	骷髅法师	english-on-hold
Monster	Skeleton Mage	Skeleton Mage Card	骷髅法师卡片	english-on-hold
Monster	Slime	Slime	史莱姆	english-on-hold
Monster	Slime	Slime Card	史莱姆卡片	english-on-hold
Monster	Slime	Slime Pet	软泥宠物	english-on-hold
Monster	Slime Jelly	Jellooze	胶冻怪	english-on-hold
Monster	Slime Jelly	Jellooze Card	胶冻怪卡片	english-on-hold
Monster	Slime Monster	Oozelord	软泥领主	english-on-hold
Monster	Slime Monster	Oozelord Card	软泥领主卡片	english-on-hold
Monster	Snake	Viper	毒蛇	english-on-hold
Monster	Snake	Viper Card	毒蛇卡片	english-on-hold
Monster	Snake	Viper Pet	毒蛇宠物	english-on-hold
Monster	Snake Naga	Naga	娜迦	english-on-hold
Monster	Snake Naga	Naga Card	娜迦卡片	english-on-hold
Monster	Snake Naga	Snake Naga	娜迦	english-on-hold
Monster	Snakelet	Adder	蝰蛇	english-on-hold
Monster	Snakelet	Adder Card	蝰蛇卡片	english-on-hold
Monster	Snout Robot	Snout Robot	长吻机器人	english-on-hold
Monster	Snout Robot	Snout Robot Card	长吻机器人卡片	english-on-hold
Monster	Snow Bomb	Snowball	雪球	english-on-hold
Monster	Snow Bomb	Snowball Card	雪球卡片	english-on-hold
Monster	Soldier Robot	Soldier Robot	士兵机器人	english-on-hold
Monster	Soldier Robot	Soldier Robot Card	士兵机器人卡片	english-on-hold
Monster	Soul	Soul	灵魂	english-on-hold
Monster	Soul	Soul Card	灵魂卡片	english-on-hold
Monster	Soul Mage	Soul Mage	灵魂法师	english-on-hold
Monster	Soul Mage	Soul Mage Card	灵魂法师卡片	english-on-hold
Monster	Spider	Spider	蜘蛛	english-on-hold
Monster	Spider	Spider Card	蜘蛛卡片	english-on-hold
Monster	Spider King	Arachne	阿拉克涅	english-on-hold
Monster	Spider King	Arachne Card	阿拉克涅卡片	english-on-hold
Monster	Spider Queen Robot	Spider Queen Robot	苏帕拉	english-on-hold
Monster	Spider Queen Robot	Suphara	苏帕拉	english-on-hold
Monster	Spider Queen Robot	Suphara Card	苏帕拉卡片	english-on-hold
Monster	Spider Robot	Spider Robot	蜘蛛机器人	english-on-hold
Monster	Spider Robot	Spider Robot Card	蜘蛛机器人卡片	english-on-hold
Monster	Spider Toxin	Widow	黑寡妇	english-on-hold
Monster	Spider Toxin	Widow Card	黑寡妇卡片	english-on-hold
Monster	Spider Toxin	Widow Pet	毒织蛛宠物	english-on-hold
Monster	Spiderling Robot	Spiderling Robot	幼蛛机器人	english-on-hold
Monster	Spiderling Robot	Spiderling Robot Card	幼蛛机器人卡片	english-on-hold
Monster	Spiderling Robot	Spiderling Robot Pet	S.U. 幼蛛单元宠物	english-on-hold
Monster	Spike	Hermit	隐士	english-on-hold
Monster	Spike	Hermit Card	隐士卡片	english-on-hold
Monster	Spike Robot	Spike Robot	尖刺机器人	english-on-hold
Monster	Spike Robot	Spike Robot Card	尖刺机器人卡片	english-on-hold
Monster	Spook	Spook	游魂	english-on-hold
Monster	Spook	Spook Card	游魂卡片	english-on-hold
Monster	Spore	Spore	孢子	english-on-hold
Monster	Spore	Spore Card	孢子卡片	english-on-hold
Monster	Spore	Spore Pet	暮帽宠物	english-on-hold
Monster	Sprout	Sprout	萌芽	english-on-hold
Monster	Sprout	Sprout Card	萌芽卡片	english-on-hold
Monster	Sprout	Sprout Pet	小枝宠物	english-on-hold
Monster	Squid Baby	Squidling	幼鱿鱼	english-on-hold
Monster	Squid Baby	Squidling Card	幼鱿鱼卡片	english-on-hold
Monster	Squid Baby	Squidling Pet	墨色宠物	english-on-hold
Monster	Sting	Sting	胡蜂	english-on-hold
Monster	Sting	Vespa	胡蜂	english-on-hold
Monster	Sting	Vespa Card	胡蜂卡片	english-on-hold
Monster	Stinger Robot	Stormstinger	风暴毒刺	english-on-hold
Monster	Stinger Robot	Stormstinger Card	风暴毒刺卡片	english-on-hold
Monster	Sun Blossom	Nymph	花仙	english-on-hold
Monster	Sun Blossom	Nymph Card	花仙卡片	english-on-hold
Monster	Sunflora Pixie	Lady Fey	妖精夫人	english-on-hold
Monster	Sunflora Pixie	Lady Fey Card	妖精夫人卡片	english-on-hold
